date,matchup,game_id,result,p1_name,p1_pts,p1_reb,p1_ast,p2_name,p2_pts,p2_reb,p2_ast,p3_name,p3_pts,p3_reb,p3_ast,p4_name,p4_pts,p4_reb,p4_ast,p5_name,p5_pts,p5_reb,p5_ast,p6_name,p6_pts,p6_reb,p6_ast,op1_name,op1_pts,op1_reb,op1_ast,op2_name,op2_pts,op2_reb,op2_ast,op3_name,op3_pts,op3_reb,op3_ast,op4_name,op4_pts,op4_reb,op4_ast,op5_name,op5_pts,op5_reb,op5_ast,op6_name,op6_pts,op6_reb,op6_ast
2017-11-13,LAL @ PHX,21700196,W,Brandon Ingram,6.0,3.0,2.0,Kyle Kuzma,11.0,6.0,2.0,Brook Lopez,15.0,10.0,1.0,Kentavious Caldwell-Pope,15.0,10.0,3.0,Lonzo Ball,7.0,5.0,5.0,Jordan Clarkson,25.0,3.0,3.0,T.J. Warren,23.0,8.0,3.0,Marquese Chriss,4.0,7.0,2.0,Tyson Chandler,7.0,15.0,2.0,Devin Booker,36.0,3.0,3.0,Tyler Ulis,2.0,4.0,2.0,Alex Len,1.0,6.0,1.0
2017-11-11,LAL @ MIL,21700182,L,Brandon Ingram,8.0,6.0,2.0,Kyle Kuzma,21.0,11.0,1.0,Brook Lopez,10.0,2.0,1.0,Kentavious Caldwell-Pope,7.0,5.0,2.0,Lonzo Ball,19.0,12.0,13.0,Julius Randle,17.0,9.0,1.0,Khris Middleton,13.0,4.0,4.0,Giannis Antetokounmpo,33.0,15.0,3.0,John Henson,8.0,7.0,1.0,Tony Snell,0.0,1.0,0.0,Eric Bledsoe,11.0,2.0,2.0,Matthew Dellavedova,10.0,4.0,3.0
2017-11-09,LAL @ WAS,21700164,L,Brandon Ingram,10.0,4.0,1.0,Kyle Kuzma,13.0,9.0,1.0,Brook Lopez,15.0,4.0,0.0,Kentavious Caldwell-Pope,13.0,4.0,3.0,Lonzo Ball,10.0,8.0,8.0,Jordan Clarkson,15.0,2.0,0.0,Otto Porter Jr.,20.0,11.0,2.0,Markieff Morris,16.0,5.0,1.0,Marcin Gortat,8.0,5.0,1.0,Bradley Beal,22.0,5.0,5.0,John Wall,23.0,8.0,5.0,Kelly Oubre Jr.,4.0,7.0,0.0
2017-11-08,LAL @ BOS,21700161,L,Brandon Ingram,18.0,7.0,1.0,Kyle Kuzma,10.0,6.0,1.0,Brook Lopez,10.0,4.0,1.0,Kentavious Caldwell-Pope,12.0,3.0,3.0,Lonzo Ball,9.0,5.0,6.0,Corey Brewer,3.0,3.0,0.0,Jayson Tatum,5.0,1.0,1.0,Marcus Morris Sr.,18.0,1.0,2.0,Aron Baynes,21.0,8.0,3.0,Jaylen Brown,9.0,11.0,2.0,Kyrie Irving,19.0,6.0,5.0,Marcus Smart,9.0,4.0,6.0
2017-11-05,LAL vs. MEM,21700145,W,Brandon Ingram,20.0,7.0,1.0,Kyle Kuzma,13.0,12.0,1.0,Brook Lopez,21.0,1.0,5.0,Kentavious Caldwell-Pope,15.0,7.0,1.0,Lonzo Ball,9.0,5.0,9.0,Julius Randle,12.0,8.0,3.0,James Ennis III,5.0,4.0,1.0,Jarell Martin,0.0,5.0,2.0,Marc Gasol,15.0,10.0,7.0,Dillon Brooks,13.0,3.0,1.0,Mike Conley,23.0,5.0,3.0,Tyreke Evans,26.0,1.0,2.0
2017-11-03,LAL vs. BKN,21700130,W,Brandon Ingram,18.0,10.0,2.0,Kyle Kuzma,21.0,13.0,1.0,Brook Lopez,34.0,10.0,2.0,Kentavious Caldwell-Pope,6.0,6.0,5.0,Lonzo Ball,6.0,5.0,7.0,Julius Randle,10.0,6.0,2.0,DeMarre Carroll,11.0,8.0,4.0,Rondae Hollis-Jefferson,21.0,5.0,4.0,Timofey Mozgov,5.0,4.0,0.0,Caris LeVert,7.0,4.0,2.0,D'Angelo Russell,17.0,7.0,7.0,Allen Crabbe,25.0,6.0,1.0
2017-11-02,LAL @ POR,21700118,L,Brandon Ingram,14.0,3.0,3.0,Larry Nance Jr.,7.0,5.0,1.0,Brook Lopez,27.0,3.0,1.0,Kentavious Caldwell-Pope,14.0,3.0,2.0,Lonzo Ball,0.0,3.0,4.0,Kyle Kuzma,22.0,3.0,0.0,Maurice Harkless,4.0,5.0,0.0,Noah Vonleh,0.0,2.0,1.0,Jusuf Nurkic,28.0,5.0,5.0,CJ McCollum,22.0,2.0,5.0,Damian Lillard,32.0,6.0,5.0,Evan Turner,6.0,7.0,5.0
2017-10-31,LAL vs. DET,21700104,W,Brandon Ingram,13.0,5.0,6.0,Larry Nance Jr.,14.0,12.0,2.0,Brook Lopez,8.0,1.0,4.0,Kentavious Caldwell-Pope,13.0,6.0,2.0,Lonzo Ball,13.0,6.0,3.0,Kyle Kuzma,16.0,6.0,3.0,Stanley Johnson,9.0,4.0,0.0,Tobias Harris,18.0,4.0,2.0,Andre Drummond,10.0,12.0,5.0,Avery Bradley,8.0,5.0,0.0,Reggie Jackson,18.0,7.0,5.0,Ish Smith,12.0,3.0,3.0
2017-10-28,LAL @ UTA,21700082,L,Brandon Ingram,16.0,1.0,2.0,Larry Nance Jr.,5.0,10.0,2.0,Brook Lopez,6.0,3.0,0.0,Kentavious Caldwell-Pope,7.0,3.0,1.0,Lonzo Ball,9.0,2.0,4.0,Kyle Kuzma,9.0,3.0,3.0,Joe Ingles,13.0,5.0,4.0,Derrick Favors,14.0,10.0,1.0,Rudy Gobert,6.0,8.0,0.0,Rodney Hood,13.0,3.0,2.0,Ricky Rubio,21.0,7.0,4.0,Donovan Mitchell,22.0,3.0,2.0
2017-10-27,LAL vs. TOR,21700076,L,Brandon Ingram,9.0,2.0,1.0,Larry Nance Jr.,7.0,2.0,1.0,Brook Lopez,13.0,5.0,2.0,Kentavious Caldwell-Pope,2.0,7.0,2.0,Lonzo Ball,5.0,7.0,6.0,Jordan Clarkson,11.0,2.0,0.0,Norman Powell,3.0,1.0,2.0,Pascal Siakam,18.0,5.0,1.0,Serge Ibaka,18.0,8.0,0.0,DeMar DeRozan,24.0,5.0,5.0,Kyle Lowry,11.0,10.0,12.0,CJ Miles,9.0,2.0,0.0
2017-10-25,LAL vs. WAS,21700064,W,Brandon Ingram,19.0,10.0,3.0,Larry Nance Jr.,18.0,10.0,0.0,Brook Lopez,9.0,1.0,3.0,Kentavious Caldwell-Pope,14.0,6.0,5.0,Lonzo Ball,6.0,8.0,10.0,Andrew Bogut,0.0,0.0,0.0,Kelly Oubre Jr.,9.0,3.0,0.0,Otto Porter Jr.,12.0,3.0,3.0,Marcin Gortat,11.0,14.0,1.0,Bradley Beal,28.0,6.0,2.0,John Wall,18.0,3.0,9.0,Mike Scott,4.0,8.0,0.0
2017-10-22,LAL vs. NOP,21700040,L,Brandon Ingram,7.0,2.0,4.0,Larry Nance Jr.,6.0,3.0,0.0,Brook Lopez,7.0,6.0,0.0,Kentavious Caldwell-Pope,20.0,2.0,1.0,Lonzo Ball,8.0,8.0,13.0,Julius Randle,11.0,2.0,1.0,Dante Cunningham,6.0,4.0,1.0,Anthony Davis,27.0,17.0,3.0,DeMarcus Cousins,22.0,11.0,8.0,E'Twaun Moore,19.0,2.0,0.0,Jrue Holiday,14.0,5.0,6.0,Jameer Nelson,5.0,1.0,5.0
2017-10-20,LAL @ PHX,21700026,W,Corey Brewer,5.0,2.0,2.0,Larry Nance Jr.,14.0,6.0,1.0,Brook Lopez,19.0,11.0,2.0,Brandon Ingram,25.0,2.0,1.0,Lonzo Ball,29.0,11.0,9.0,Jordan Clarkson,17.0,2.0,1.0,T.J. Warren,24.0,8.0,4.0,Josh Jackson,12.0,0.0,0.0,Tyson Chandler,13.0,9.0,0.0,Devin Booker,25.0,11.0,8.0,Eric Bledsoe,28.0,2.0,2.0,Marquese Chriss,5.0,6.0,1.0
2017-10-19,LAL vs. LAC,21700016,L,Luol Deng,2.0,0.0,1.0,Larry Nance Jr.,14.0,12.0,0.0,Brook Lopez,20.0,6.0,2.0,Brandon Ingram,12.0,5.0,4.0,Lonzo Ball,3.0,9.0,4.0,Jordan Clarkson,18.0,2.0,2.0,Danilo Gallinari,11.0,5.0,3.0,Blake Griffin,29.0,12.0,3.0,DeAndre Jordan,14.0,24.0,1.0,Milos Teodosic,6.0,1.0,6.0,Patrick Beverley,10.0,3.0,1.0,Austin Rivers,2.0,0.0,2.0
2017-04-12,LAL @ GSW,21601229,L,Brandon Ingram,11.0,5.0,5.0,Larry Nance Jr.,13.0,11.0,2.0,Julius Randle,13.0,8.0,3.0,Tyler Ennis,14.0,0.0,5.0,Jordan Clarkson,17.0,3.0,2.0,Thomas Robinson,4.0,4.0,1.0,Kevin Durant,29.0,8.0,5.0,James Michael McAdoo,8.0,5.0,1.0,Zaza Pachulia,6.0,6.0,2.0,Klay Thompson,12.0,2.0,2.0,Stephen Curry,20.0,5.0,8.0,JaVale McGee,11.0,5.0,1.0
2017-04-11,LAL vs. NOP,21601215,W,Brandon Ingram,15.0,5.0,6.0,Larry Nance Jr.,7.0,8.0,2.0,Julius Randle,11.0,5.0,2.0,Metta World Peace,18.0,4.0,1.0,Jordan Clarkson,15.0,3.0,3.0,Tyler Ennis,5.0,1.0,3.0,Solomon Hill,8.0,5.0,0.0,Dante Cunningham,10.0,3.0,1.0,Alexis Ajinca,14.0,8.0,1.0,Jrue Holiday,14.0,4.0,7.0,Tim Frazier,6.0,1.0,6.0,Donatas Motiejunas,8.0,4.0,3.0
2017-04-09,LAL vs. MIN,21601202,W,Brandon Ingram,10.0,2.0,1.0,Julius Randle,13.0,8.0,2.0,Larry Nance Jr.,10.0,10.0,6.0,D'Angelo Russell,16.0,4.0,4.0,Jordan Clarkson,17.0,4.0,3.0,Tyler Ennis,20.0,2.0,5.0,Andrew Wiggins,41.0,2.0,1.0,Gorgui Dieng,12.0,7.0,4.0,Karl-Anthony Towns,40.0,21.0,4.0,Brandon Rush,0.0,0.0,0.0,Ricky Rubio,2.0,3.0,11.0,Omri Casspi,2.0,0.0,1.0
2017-04-07,LAL vs. SAC,21601187,W,Brandon Ingram,14.0,2.0,1.0,Julius Randle,25.0,5.0,2.0,Larry Nance Jr.,7.0,11.0,2.0,D'Angelo Russell,13.0,5.0,5.0,Jordan Clarkson,12.0,3.0,6.0,Tyler Ennis,4.0,1.0,2.0,Arron Afflalo,2.0,2.0,1.0,Skal Labissiere,19.0,3.0,0.0,Willie Cauley-Stein,14.0,7.0,0.0,Buddy Hield,17.0,1.0,2.0,Darren Collison,15.0,5.0,10.0,Georgios Papagiannis,10.0,10.0,3.0
2017-04-05,LAL @ SAS,21601170,W,Brandon Ingram,8.0,2.0,3.0,Julius Randle,11.0,8.0,3.0,Larry Nance Jr.,15.0,9.0,0.0,Jordan Clarkson,17.0,6.0,2.0,Tyler Ennis,19.0,0.0,6.0,Tarik Black,5.0,8.0,2.0,Kawhi Leonard,11.0,2.0,3.0,LaMarcus Aldridge,8.0,6.0,1.0,Dewayne Dedmon,0.0,6.0,0.0,Jonathon Simmons,9.0,1.0,4.0,Tony Parker,14.0,1.0,4.0,Patty Mills,5.0,0.0,4.0
2017-04-02,LAL vs. MEM,21601143,W,Brandon Ingram,13.0,3.0,1.0,Julius Randle,18.0,11.0,0.0,Larry Nance Jr.,12.0,14.0,1.0,D'Angelo Russell,28.0,6.0,5.0,Jordan Clarkson,7.0,3.0,4.0,Thomas Robinson,12.0,10.0,1.0,Wayne Selden,5.0,2.0,3.0,James Ennis III,14.0,8.0,4.0,Brandan Wright,16.0,3.0,2.0,Tony Allen,13.0,9.0,3.0,Mike Conley,20.0,3.0,12.0,Wade Baldwin IV,2.0,0.0,1.0
2017-04-01,LAL @ LAC,21601137,L,Brandon Ingram,18.0,5.0,3.0,Julius Randle,14.0,6.0,2.0,Larry Nance Jr.,8.0,4.0,3.0,D'Angelo Russell,2.0,0.0,6.0,Jordan Clarkson,7.0,0.0,3.0,Thomas Robinson,16.0,9.0,3.0,Luc Mbah a Moute,7.0,1.0,0.0,Blake Griffin,36.0,8.0,5.0,DeAndre Jordan,11.0,12.0,1.0,JJ Redick,19.0,5.0,2.0,Chris Paul,29.0,4.0,12.0,Jamal Crawford,7.0,1.0,3.0
2017-03-30,LAL @ MIN,21601123,L,Corey Brewer,11.0,2.0,2.0,Julius Randle,12.0,13.0,1.0,Ivica Zubac,2.0,0.0,0.0,D'Angelo Russell,14.0,3.0,6.0,Jordan Clarkson,18.0,3.0,7.0,Tarik Black,15.0,9.0,0.0,Andrew Wiggins,27.0,4.0,2.0,Gorgui Dieng,11.0,15.0,6.0,Karl-Anthony Towns,32.0,9.0,2.0,Brandon Rush,6.0,0.0,0.0,Ricky Rubio,33.0,5.0,10.0,Omri Casspi,4.0,0.0,1.0
2017-03-28,LAL vs. WAS,21601110,L,Corey Brewer,9.0,2.0,0.0,Julius Randle,6.0,6.0,5.0,Ivica Zubac,10.0,4.0,1.0,D'Angelo Russell,28.0,6.0,9.0,Jordan Clarkson,22.0,4.0,3.0,David Nwaba,8.0,8.0,1.0,Otto Porter Jr.,16.0,4.0,1.0,Markieff Morris,8.0,6.0,0.0,Marcin Gortat,7.0,11.0,1.0,Bradley Beal,16.0,1.0,3.0,John Wall,34.0,3.0,14.0,Jason Smith,6.0,4.0,0.0
2017-03-26,LAL vs. POR,21601096,L,Corey Brewer,3.0,2.0,1.0,Julius Randle,4.0,9.0,2.0,Ivica Zubac,10.0,7.0,2.0,D'Angelo Russell,22.0,1.0,2.0,Jordan Clarkson,10.0,7.0,6.0,Larry Nance Jr.,9.0,7.0,1.0,Maurice Harkless,8.0,2.0,3.0,Noah Vonleh,8.0,14.0,0.0,Jusuf Nurkic,9.0,13.0,4.0,CJ McCollum,13.0,1.0,3.0,Damian Lillard,22.0,7.0,5.0,Allen Crabbe,18.0,6.0,1.0
2017-03-24,LAL vs. MIN,21601080,W,Brandon Ingram,11.0,3.0,0.0,Julius Randle,23.0,12.0,3.0,Ivica Zubac,7.0,3.0,3.0,D'Angelo Russell,15.0,3.0,6.0,Jordan Clarkson,35.0,2.0,5.0,Larry Nance Jr.,13.0,7.0,5.0,Andrew Wiggins,36.0,4.0,2.0,Gorgui Dieng,14.0,6.0,3.0,Karl-Anthony Towns,25.0,14.0,4.0,Brandon Rush,2.0,1.0,3.0,Ricky Rubio,19.0,3.0,15.0,Kris Dunn,11.0,7.0,2.0
2017-03-21,LAL vs. LAC,21601058,L,Brandon Ingram,21.0,5.0,3.0,Julius Randle,19.0,7.0,3.0,Ivica Zubac,17.0,7.0,3.0,D'Angelo Russell,18.0,2.0,5.0,Jordan Clarkson,5.0,3.0,5.0,David Nwaba,2.0,3.0,0.0,Luc Mbah a Moute,1.0,2.0,1.0,Blake Griffin,12.0,3.0,8.0,DeAndre Jordan,12.0,11.0,1.0,JJ Redick,24.0,3.0,0.0,Chris Paul,27.0,8.0,4.0,Jamal Crawford,15.0,2.0,3.0
2017-03-19,LAL vs. CLE,21601043,L,Brandon Ingram,18.0,6.0,1.0,Julius Randle,10.0,7.0,7.0,Ivica Zubac,10.0,6.0,2.0,D'Angelo Russell,40.0,2.0,6.0,Jordan Clarkson,19.0,3.0,6.0,David Nwaba,7.0,5.0,0.0,LeBron James,34.0,6.0,7.0,Kevin Love,21.0,15.0,0.0,Tristan Thompson,4.0,10.0,1.0,Iman Shumpert,6.0,1.0,2.0,Kyrie Irving,46.0,2.0,3.0,JR Smith,2.0,4.0,3.0
2017-03-17,LAL vs. MIL,21601027,L,Brandon Ingram,11.0,1.0,4.0,Julius Randle,4.0,12.0,8.0,Ivica Zubac,18.0,8.0,1.0,Nick Young,16.0,3.0,2.0,Jordan Clarkson,21.0,5.0,2.0,D'Angelo Russell,14.0,2.0,2.0,Khris Middleton,30.0,2.0,0.0,Giannis Antetokounmpo,26.0,8.0,4.0,Thon Maker,0.0,1.0,2.0,Tony Snell,10.0,5.0,1.0,Malcolm Brogdon,6.0,5.0,2.0,Greg Monroe,12.0,6.0,3.0
2017-03-15,LAL @ HOU,21601010,L,Brandon Ingram,18.0,6.0,3.0,Julius Randle,32.0,8.0,2.0,Ivica Zubac,2.0,2.0,1.0,Nick Young,0.0,3.0,0.0,Jordan Clarkson,18.0,2.0,3.0,D'Angelo Russell,5.0,2.0,2.0,Trevor Ariza,20.0,3.0,2.0,Ryan Anderson,0.0,2.0,1.0,Clint Capela,15.0,10.0,2.0,Patrick Beverley,9.0,4.0,5.0,James Harden,18.0,12.0,13.0,Eric Gordon,10.0,3.0,4.0
2017-03-13,LAL @ DEN,21600998,L,Brandon Ingram,14.0,1.0,2.0,Julius Randle,7.0,8.0,2.0,Ivica Zubac,25.0,11.0,1.0,David Nwaba,2.0,2.0,0.0,Jordan Clarkson,19.0,2.0,3.0,Corey Brewer,7.0,4.0,1.0,Danilo Gallinari,18.0,3.0,5.0,Mason Plumlee,15.0,10.0,2.0,Nikola Jokic,18.0,9.0,4.0,Gary Harris,12.0,4.0,7.0,Jameer Nelson,5.0,4.0,6.0,Jamal Murray,22.0,2.0,3.0
2017-03-12,LAL vs. PHI,21600990,L,Brandon Ingram,12.0,3.0,1.0,Julius Randle,21.0,12.0,3.0,Ivica Zubac,10.0,6.0,0.0,David Nwaba,6.0,1.0,0.0,D'Angelo Russell,11.0,4.0,7.0,Jordan Clarkson,30.0,6.0,8.0,Timothe Luwawu-Cabarrot,18.0,3.0,3.0,Dario Saric,29.0,7.0,5.0,Jahlil Okafor,23.0,4.0,2.0,Gerald Henderson,9.0,2.0,1.0,T.J. McConnell,6.0,5.0,8.0,Nik Stauskas,6.0,0.0,3.0
2017-03-09,LAL @ PHX,21600964,W,Brandon Ingram,14.0,6.0,3.0,Julius Randle,13.0,8.0,4.0,Tarik Black,9.0,6.0,0.0,Nick Young,6.0,1.0,1.0,D'Angelo Russell,28.0,4.0,4.0,Jordan Clarkson,19.0,2.0,3.0,T.J. Warren,17.0,13.0,3.0,Marquese Chriss,18.0,6.0,1.0,Alex Len,8.0,6.0,0.0,Devin Booker,23.0,6.0,3.0,Eric Bledsoe,13.0,7.0,5.0,Alan Williams,16.0,10.0,0.0
2017-03-07,LAL @ DAL,21600947,L,Brandon Ingram,13.0,4.0,5.0,Julius Randle,13.0,18.0,10.0,Tarik Black,1.0,4.0,0.0,Nick Young,13.0,2.0,0.0,D'Angelo Russell,22.0,1.0,4.0,Jordan Clarkson,22.0,1.0,2.0,Wesley Matthews,15.0,2.0,2.0,Harrison Barnes,14.0,6.0,2.0,Dirk Nowitzki,25.0,11.0,1.0,Seth Curry,18.0,2.0,5.0,Yogi Ferrell,16.0,2.0,7.0,Nerlens Noel,11.0,13.0,1.0
2017-03-05,LAL vs. NOP,21600933,L,Brandon Ingram,16.0,6.0,2.0,Julius Randle,5.0,12.0,6.0,Tarik Black,5.0,6.0,0.0,Nick Young,19.0,4.0,0.0,D'Angelo Russell,16.0,4.0,7.0,Timofey Mozgov,8.0,5.0,1.0,Solomon Hill,5.0,6.0,3.0,Anthony Davis,31.0,9.0,2.0,DeMarcus Cousins,26.0,15.0,2.0,Hollis Thompson,1.0,3.0,0.0,Jrue Holiday,20.0,5.0,12.0,Alexis Ajinca,0.0,1.0,0.0
2017-03-03,LAL vs. BOS,21600918,L,Brandon Ingram,0.0,4.0,2.0,Julius Randle,13.0,7.0,3.0,Tarik Black,5.0,4.0,1.0,Nick Young,9.0,0.0,0.0,D'Angelo Russell,17.0,3.0,4.0,Ivica Zubac,8.0,1.0,3.0,Jae Crowder,14.0,6.0,3.0,Amir Johnson,13.0,6.0,4.0,Al Horford,17.0,4.0,3.0,Avery Bradley,15.0,4.0,4.0,Isaiah Thomas,18.0,2.0,8.0,Marcus Smart,7.0,5.0,4.0
2017-02-28,LAL vs. CHA,21600894,L,Brandon Ingram,8.0,5.0,3.0,Julius Randle,23.0,19.0,6.0,Tarik Black,11.0,4.0,0.0,Nick Young,15.0,0.0,0.0,D'Angelo Russell,23.0,1.0,9.0,Larry Nance Jr.,2.0,3.0,0.0,Michael Kidd-Gilchrist,10.0,5.0,1.0,Marvin Williams,16.0,7.0,2.0,Frank Kaminsky,24.0,12.0,3.0,Nicolas Batum,5.0,5.0,4.0,Kemba Walker,30.0,5.0,7.0,Cody Zeller,6.0,5.0,1.0
2017-02-26,LAL vs. SAS,21600874,L,Brandon Ingram,22.0,2.0,0.0,Julius Randle,6.0,12.0,4.0,Tarik Black,2.0,4.0,2.0,Nick Young,8.0,0.0,0.0,D'Angelo Russell,18.0,5.0,3.0,Jordan Clarkson,19.0,2.0,2.0,Kawhi Leonard,25.0,3.0,1.0,LaMarcus Aldridge,16.0,9.0,1.0,Dewayne Dedmon,11.0,9.0,3.0,Danny Green,5.0,1.0,1.0,Tony Parker,8.0,3.0,9.0,Patty Mills,9.0,2.0,7.0
2017-02-24,LAL @ OKC,21600861,L,Brandon Ingram,11.0,5.0,4.0,Julius Randle,13.0,11.0,3.0,Tarik Black,0.0,1.0,0.0,Nick Young,3.0,5.0,0.0,D'Angelo Russell,29.0,4.0,6.0,Ivica Zubac,11.0,6.0,1.0,Andre Roberson,19.0,7.0,1.0,Domantas Sabonis,9.0,3.0,2.0,Steven Adams,15.0,10.0,4.0,Alex Abrines,19.0,3.0,0.0,Russell Westbrook,17.0,18.0,17.0,Enes Kanter,4.0,7.0,1.0
2017-02-15,LAL @ PHX,21600844,L,Brandon Ingram,3.0,2.0,0.0,Julius Randle,13.0,10.0,3.0,Tarik Black,2.0,2.0,0.0,Nick Young,5.0,4.0,0.0,D'Angelo Russell,21.0,4.0,4.0,Ivica Zubac,8.0,4.0,0.0,T.J. Warren,11.0,3.0,3.0,Marquese Chriss,15.0,8.0,0.0,Tyson Chandler,8.0,8.0,0.0,Devin Booker,23.0,4.0,1.0,Eric Bledsoe,25.0,10.0,13.0,P.J. Tucker,9.0,3.0,0.0
2017-02-14,LAL vs. SAC,21600833,L,Brandon Ingram,6.0,5.0,4.0,Julius Randle,11.0,7.0,2.0,Tarik Black,7.0,3.0,1.0,Nick Young,10.0,1.0,4.0,D'Angelo Russell,8.0,2.0,1.0,Timofey Mozgov,4.0,3.0,0.0,Arron Afflalo,10.0,2.0,1.0,DeMarcus Cousins,40.0,12.0,8.0,Kosta Koufos,4.0,4.0,2.0,Ben McLemore,13.0,3.0,0.0,Darren Collison,13.0,5.0,8.0,Matt Barnes,5.0,6.0,3.0
2017-02-10,LAL @ MIL,21600802,W,Brandon Ingram,2.0,2.0,0.0,Julius Randle,15.0,7.0,2.0,Tarik Black,7.0,4.0,3.0,Nick Young,26.0,2.0,4.0,D'Angelo Russell,14.0,3.0,5.0,Luol Deng,0.0,3.0,0.0,Giannis Antetokounmpo,41.0,8.0,6.0,Thon Maker,7.0,6.0,1.0,John Henson,2.0,3.0,1.0,Tony Snell,6.0,3.0,1.0,Matthew Dellavedova,5.0,1.0,2.0,Khris Middleton,6.0,1.0,6.0
2017-02-08,LAL @ DET,21600786,L,Brandon Ingram,15.0,4.0,5.0,Julius Randle,17.0,6.0,1.0,Tarik Black,8.0,10.0,3.0,Nick Young,9.0,2.0,0.0,D'Angelo Russell,2.0,1.0,5.0,Luol Deng,3.0,3.0,0.0,Marcus Morris Sr.,14.0,6.0,3.0,Jon Leuer,20.0,3.0,3.0,Andre Drummond,24.0,17.0,0.0,Kentavious Caldwell-Pope,9.0,3.0,3.0,Reggie Jackson,4.0,2.0,8.0,Tobias Harris,19.0,5.0,1.0
2017-02-06,LAL @ NYK,21600768,W,Brandon Ingram,14.0,7.0,2.0,Julius Randle,14.0,2.0,2.0,Tarik Black,9.0,10.0,0.0,D'Angelo Russell,4.0,2.0,6.0,Nick Young,17.0,5.0,0.0,Larry Nance Jr.,10.0,10.0,2.0,Carmelo Anthony,26.0,3.0,5.0,Kristaps Porzingis,16.0,9.0,0.0,Kyle O'Quinn,10.0,2.0,1.0,Courtney Lee,8.0,3.0,1.0,Derrick Rose,5.0,4.0,3.0,Willy Hernangomez,8.0,13.0,1.0
2017-02-03,LAL @ BOS,21600751,L,Luol Deng,3.0,6.0,1.0,Tarik Black,4.0,6.0,1.0,Timofey Mozgov,4.0,6.0,1.0,Nick Young,17.0,3.0,3.0,D'Angelo Russell,20.0,6.0,6.0,Brandon Ingram,14.0,6.0,1.0,Jae Crowder,18.0,6.0,1.0,Amir Johnson,5.0,2.0,1.0,Al Horford,11.0,8.0,8.0,Jaylen Brown,12.0,7.0,1.0,Isaiah Thomas,38.0,2.0,4.0,Marcus Smart,9.0,3.0,7.0
2017-02-02,LAL @ WAS,21600742,L,Luol Deng,17.0,6.0,0.0,Tarik Black,13.0,11.0,1.0,Timofey Mozgov,0.0,1.0,1.0,Nick Young,7.0,1.0,0.0,D'Angelo Russell,17.0,7.0,11.0,Jordan Clarkson,20.0,2.0,1.0,Otto Porter Jr.,11.0,6.0,3.0,Markieff Morris,12.0,10.0,2.0,Marcin Gortat,21.0,14.0,3.0,Bradley Beal,23.0,1.0,4.0,John Wall,33.0,3.0,11.0,Kelly Oubre Jr.,4.0,1.0,0.0
2017-01-31,LAL vs. DEN,21600729,W,Luol Deng,7.0,4.0,1.0,Tarik Black,6.0,8.0,0.0,Timofey Mozgov,12.0,6.0,0.0,Nick Young,23.0,4.0,3.0,D'Angelo Russell,22.0,7.0,10.0,Larry Nance Jr.,2.0,0.0,0.0,Danilo Gallinari,17.0,2.0,3.0,Kenneth Faried,14.0,17.0,1.0,Jusuf Nurkic,1.0,4.0,1.0,Gary Harris,17.0,4.0,4.0,Jameer Nelson,9.0,5.0,7.0,Wilson Chandler,26.0,9.0,4.0
2017-01-26,LAL @ UTA,21600693,L,Luol Deng,6.0,4.0,0.0,Tarik Black,4.0,2.0,2.0,Timofey Mozgov,9.0,9.0,1.0,Nick Young,13.0,3.0,0.0,Jose Calderon,0.0,1.0,1.0,Larry Nance Jr.,4.0,7.0,3.0,Gordon Hayward,24.0,3.0,2.0,Derrick Favors,8.0,6.0,3.0,Rudy Gobert,9.0,13.0,0.0,Rodney Hood,5.0,4.0,0.0,George Hill,12.0,7.0,3.0,Trey Lyles,7.0,3.0,1.0
2017-01-25,LAL @ POR,21600689,L,Luol Deng,4.0,5.0,0.0,Julius Randle,8.0,5.0,1.0,Timofey Mozgov,0.0,4.0,1.0,Nick Young,15.0,4.0,0.0,Jose Calderon,0.0,2.0,2.0,Jordan Clarkson,22.0,3.0,2.0,Evan Turner,11.0,3.0,3.0,Noah Vonleh,8.0,10.0,0.0,Mason Plumlee,19.0,13.0,3.0,CJ McCollum,24.0,3.0,4.0,Damian Lillard,24.0,4.0,2.0,Meyers Leonard,0.0,5.0,1.0
2017-01-22,LAL @ DAL,21600662,L,Luol Deng,9.0,2.0,0.0,Julius Randle,9.0,6.0,4.0,Timofey Mozgov,4.0,8.0,1.0,Nick Young,9.0,2.0,1.0,Brandon Ingram,6.0,1.0,0.0,Jose Calderon,2.0,2.0,2.0,Wesley Matthews,13.0,2.0,2.0,Harrison Barnes,6.0,5.0,2.0,Dirk Nowitzki,13.0,5.0,1.0,Seth Curry,14.0,2.0,3.0,Deron Williams,13.0,5.0,8.0,Salah Mejri,2.0,5.0,0.0
2017-01-20,LAL vs. IND,21600649,W,Brandon Ingram,15.0,7.0,2.0,Julius Randle,16.0,5.0,4.0,Timofey Mozgov,4.0,11.0,4.0,Nick Young,15.0,3.0,1.0,D'Angelo Russell,0.0,0.0,0.0,Jose Calderon,7.0,1.0,6.0,Paul George,21.0,6.0,2.0,Thaddeus Young,9.0,8.0,3.0,Myles Turner,15.0,5.0,2.0,Glenn Robinson III,5.0,2.0,1.0,Jeff Teague,11.0,3.0,7.0,Kevin Seraphin,2.0,1.0,1.0
